date,home_team,away_team,tournament,neutral,result,home_ranking,away_ranking,ranking_diff,home_elo,away_elo,elo_diff,home_squad_age,away_squad_age,home_market_value,away_market_value,market_value_ratio,home_form_win_rate,home_form_pts_rate,home_form_gf,home_form_ga,home_form_gd,away_form_win_rate,away_form_pts_rate,away_form_gf,away_form_ga,away_form_gd,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,home_days_rest,away_days_rest,is_world_cup
2019-09-10,Ukraine,Nigeria,Friendly,0,DRAW,,,,,,,26.6,25.96,266700000.0,134720000.0,1.9796615201900238,0.8,0.8666666666666667,11,1,10,0.6,0.6,7,7,0,0,0,0,0,3,55,0
2019-09-10,United States,Uruguay,Friendly,0,DRAW,16.0,17.0,1.0,1721.0,1892.0,-171.0,26.0,26.6,169700000.0,419200000.0,0.4048187022900763,0.4,0.4,5,8,-3,0.6,0.7333333333333333,9,3,6,5,2,2,1,2,4,0
2019-09-10,Montenegro,Czech Republic,UEFA Euro qualification,0,AWAY,,41.0,-59.0,,1726.0,-226.0,,27.1,,115900000.0,0.0,0.2,0.3333333333333333,5,11,-6,0.4,0.4,7,11,-4,3,0,3,0,5,3,0
2019-09-10,Luxembourg,Serbia,UEFA Euro qualification,0,AWAY,,,,,,,,26.9,,294500000.0,0.0,0.0,0.13333333333333333,5,8,-3,0.2,0.3333333333333333,8,12,-4,10,0,9,1,5,3,0
2019-09-10,Lithuania,Portugal,UEFA Euro qualification,0,AWAY,,5.0,-95.0,,1984.0,-484.0,,27.1,,841000000.0,0.0,0.0,0.13333333333333333,3,10,-7,0.6,0.7333333333333333,9,4,5,2,0,2,0,3,3,0
2019-09-10,Albania,Iceland,UEFA Euro qualification,0,HOME,,,,,,,,28.58,,75380000.0,0.0,0.4,0.4,6,7,-1,0.8,0.8,8,5,3,6,2,4,0,3,3,0
2019-09-10,Turks and Caicos Islands,Guadeloupe,CONCACAF Nations League,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,6,29,-23,0.4,0.4666666666666667,8,8,0,0,0,0,0,173,3,0
2019-09-10,France,Andorra,UEFA Euro qualification,0,HOME,1.0,,99.0,2081.0,,581.0,26.7,,1290000000.0,,,0.8,0.8,14,3,11,0.0,0.0,0,11,-11,4,4,0,0,3,3,0
2019-09-10,Moldova,Turkey,UEFA Euro qualification,0,AWAY,,42.0,-58.0,,1902.0,-402.0,,27.0,,508200000.0,0.0,0.2,0.2,2,13,-11,0.8,0.8,8,3,5,10,0,8,2,3,3,0
2019-09-10,Cuba,Canada,CONCACAF Nations League,1,AWAY,,30.0,-70.0,,1784.0,-284.0,,24.6,,21880000.0,0.0,0.0,0.0,1,25,-24,0.6,0.6,20,6,14,10,1,7,2,3,3,0
2019-09-10,Haiti,Curaçao,CONCACAF Nations League,0,DRAW,83.0,81.0,-2.0,1532.0,1436.0,96.0,27.6,,38750000.0,,,0.6,0.6,7,5,2,0.4,0.4666666666666667,3,3,0,10,6,1,3,3,3,0
2019-09-10,Montserrat,St. Lucia,CONCACAF Nations League,0,DRAW,,,0.0,,,0.0,,,,,,0.8,0.8,8,4,4,0.4,0.4666666666666667,7,7,0,1,0,1,0,3,3,0
2019-09-10,Dominican Republic,El Salvador,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,2,10,-8,0.4,0.4666666666666667,4,6,-2,3,0,3,0,3,3,0
2019-09-10,England,Kosovo,UEFA Euro qualification,0,HOME,4.0,,96.0,2020.0,,520.0,26.8,,1300000000.0,,,0.6,0.6666666666666666,15,4,11,0.4,0.6,9,7,2,0,0,0,0,3,3,0
2019-09-18,Congo DR,Rwanda,Friendly,0,AWAY,51.0,,49.0,1655.0,,155.0,28.1,,134050000.0,,,0.2,0.3333333333333333,7,7,0,0.4,0.5333333333333333,13,6,7,3,1,2,0,73,8,0
2019-09-29,Bangladesh,Bhutan,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,2,3,-1,0.2,0.2,1,14,-13,10,7,1,2,19,110,0
2019-09-30,Botswana,Liberia,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,5,-1,0.2,0.26666666666666666,4,5,-1,0,0,0,0,20,22,0
2019-10-02,Mexico,Trinidad and Tobago,Friendly,0,HOME,15.0,,,1860.0,,,25.6,24.6,142100000.0,10100000.0,14.069306930693068,0.6,0.6666666666666666,6,5,1,0.0,0.2,4,11,-7,10,7,1,2,22,23,0
2019-10-03,Bangladesh,Bhutan,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,6,2,4,0.2,0.2,2,16,-14,10,7,1,2,4,4,0
2019-10-05,Jordan,Singapore,Friendly,0,DRAW,68.0,,32.0,1690.0,,190.0,28.5,,9300000.0,,,0.6,0.6666666666666666,9,6,3,0.4,0.5333333333333333,10,9,1,8,7,1,0,25,25,0
2019-10-05,Malaysia,Sri Lanka,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6,16,7,9,0.2,0.2,4,9,-5,5,5,0,0,25,25,0
2019-10-09,Bahrain,Azerbaijan,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.7333333333333333,4,1,3,0.0,0.13333333333333333,4,11,-7,2,0,2,0,29,30,0
2019-10-09,South Sudan,Seychelles,African Cup of Nations qualification,1,HOME,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,3,11,-8,0.0,0.06666666666666667,1,17,-16,0,0,0,0,31,29,0
2019-10-09,Germany,Argentina,Friendly,0,DRAW,10.0,3.0,-7.0,1923.0,2113.0,-190.0,26.6,27.9,828000000.0,575000000.0,1.44,0.8,0.8,17,6,11,0.6,0.6666666666666666,8,3,5,10,2,5,3,30,29,0
2019-10-09,Liberia,Chad,African Cup of Nations qualification,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,4,0,0.2,0.26666666666666666,3,9,-6,3,2,0,1,9,29,0
2019-10-09,Djibouti,Gambia,African Cup of Nations qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,4,8,-4,0.4,0.4666666666666667,6,5,1,0,0,0,0,29,29,0
2019-10-09,Mauritius,São Tomé and Príncipe,African Cup of Nations qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,5,-2,0.0,0.0,4,10,-6,0,0,0,0,29,29,0
2019-10-10,Iran,Cambodia,FIFA World Cup qualification,0,HOME,21.0,,79.0,1760.0,,260.0,29.2,,34250000.0,,,0.6,0.6666666666666666,11,4,7,0.4,0.4666666666666667,5,4,1,2,2,0,0,30,30,1
2019-10-10,British Virgin Islands,Bahamas,CONCACAF Nations League,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,5,17,-12,0.4,0.4666666666666667,9,13,-4,2,0,0,2,34,31,0
2019-10-10,Sint Maarten,Turks and Caicos Islands,CONCACAF Nations League,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,6,23,-17,0.2,0.26666666666666666,6,21,-15,0,0,0,0,33,30,0
2019-10-10,Syria,Maldives,FIFA World Cup qualification,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,10,9,1,0.2,0.2,2,15,-13,5,4,1,0,35,30,1
2019-10-10,China PR,Guam,FIFA World Cup qualification,0,HOME,,,,,,,26.65,,,,,0.8,0.8,12,4,8,0.2,0.2,6,9,-3,2,2,0,0,30,30,1
2019-10-10,Jordan,Kuwait,FIFA World Cup qualification,0,DRAW,68.0,,32.0,1690.0,,190.0,28.5,,9300000.0,,,0.6,0.6666666666666666,8,5,3,0.4,0.4666666666666667,10,6,4,10,2,2,6,5,30,1
2019-10-10,South Korea,Sri Lanka,FIFA World Cup qualification,0,HOME,25.0,,75.0,1752.0,,252.0,27.5,,118800000.0,,,0.6,0.7333333333333333,8,4,4,0.2,0.2,4,14,-10,2,2,0,0,30,5,1
2019-10-10,Australia,Nepal,FIFA World Cup qualification,0,HOME,26.0,,74.0,1783.0,,283.0,27.5,,32850000.0,,,0.4,0.4666666666666667,6,4,2,0.2,0.26666666666666666,3,11,-8,0,0,0,0,30,30,1
2019-10-10,Iraq,Hong Kong,FIFA World Cup qualification,0,HOME,61.0,,39.0,1607.0,,107.0,28.2,,10700000.0,,,0.2,0.4,3,3,0,0.2,0.3333333333333333,6,6,0,0,0,0,0,31,30,1
2019-10-10,Oman,Afghanistan,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,7,5,2,0.2,0.26666666666666666,3,11,-8,1,1,0,0,30,30,1
2019-10-10,Saudi Arabia,Singapore,FIFA World Cup qualification,0,HOME,57.0,,43.0,1568.0,,68.0,27.1,,21800000.0,,,0.0,0.2,4,8,-4,0.4,0.5333333333333333,9,8,1,6,6,0,0,30,5,1
2019-10-10,Bangladesh,Qatar,FIFA World Cup qualification,0,AWAY,,35.0,-65.0,,1425.0,75.0,,27.8,,18000000.0,0.0,0.6,0.6666666666666666,7,2,5,0.2,0.3333333333333333,8,5,3,3,0,3,0,7,30,1
2019-10-10,French Guiana,Grenada,CONCACAF Nations League,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,8,8,0,0.8,0.8,11,7,4,3,0,0,3,32,32,0
2019-10-10,Japan,Mongolia,FIFA World Cup qualification,0,HOME,18.0,,82.0,1904.0,,404.0,26.4,,223500000.0,,,0.4,0.5333333333333333,7,7,0,0.4,0.4,5,8,-3,2,2,0,0,30,30,1
2019-10-10,Kyrgyzstan,Myanmar,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,7,8,-1,0.2,0.2,3,10,-7,3,2,0,1,35,30,1
2019-10-10,United Arab Emirates,Indonesia,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.8,0.8666666666666667,13,3,10,0.4,0.4,11,10,1,4,2,1,1,30,30,1
2019-10-10,Vietnam,Malaysia,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,4,-1,0.6,0.6,15,6,9,10,7,1,2,35,5,1
2019-10-10,Lebanon,Turkmenistan,FIFA World Cup qualification,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,3,6,-3,0.2,0.26666666666666666,3,9,-6,2,2,0,0,30,30,1
2019-10-10,Uzbekistan,Yemen,FIFA World Cup qualification,0,HOME,62.0,,38.0,1727.0,,227.0,25.6,,14850000.0,,,0.4,0.4666666666666667,6,4,2,0.2,0.4,8,8,0,4,4,0,0,31,30,1
2019-10-10,Belize,St. Kitts and Nevis,CONCACAF Nations League,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,8,-4,0.2,0.26666666666666666,7,10,-3,2,1,0,1,32,32,0
2019-10-10,Cape Verde,Togo,Friendly,1,HOME,70.0,,,1549.0,,,29.2,25.4,31830000.0,29750000.0,1.0699159663865547,0.2,0.3333333333333333,4,4,0,0.4,0.4666666666666667,6,7,-1,2,1,1,0,180,30,0
2019-10-10,Trinidad and Tobago,Honduras,CONCACAF Nations League,0,AWAY,,,,,,,24.6,28.59,10100000.0,21000000.0,0.48095238095238096,0.0,0.2,4,7,-3,0.6,0.6,12,5,7,10,2,6,2,8,30,0
2019-10-10,Haiti,Costa Rica,CONCACAF Nations League,0,DRAW,83.0,,,1532.0,,,27.6,27.2,38750000.0,18750000.0,2.066666666666667,0.4,0.4666666666666667,6,6,0,0.4,0.4666666666666667,9,6,3,10,1,5,4,30,34,0
2019-10-10,Belarus,Estonia,UEFA Euro qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.2,3,7,-4,0.2,0.2,3,16,-13,7,3,4,0,31,31,0
2019-10-10,Netherlands,Northern Ireland,UEFA Euro qualification,0,HOME,7.0,,93.0,1961.0,,461.0,26.6,,808000000.0,,,0.6,0.6,13,7,6,0.8,0.8,6,4,2,6,3,1,2,31,31,0
2019-10-10,Croatia,Hungary,UEFA Euro qualification,0,HOME,11.0,,89.0,1930.0,,430.0,28.5,,258500000.0,,,0.4,0.4666666666666667,9,6,3,0.6,0.6,8,6,2,10,3,1,6,31,31,0
2019-10-10,Slovakia,Wales,UEFA Euro qualification,0,DRAW,,,,,,,28.6,26.4,130050000.0,160150000.0,0.8120512019981267,0.6,0.6,12,8,4,0.6,0.6,5,4,1,4,1,3,0,31,31,0
2019-10-10,Austria,Israel,UEFA Euro qualification,0,HOME,23.0,,77.0,1827.0,,327.0,28.0,,231900000.0,,,0.6,0.6666666666666666,13,5,8,0.4,0.4666666666666667,10,10,0,10,4,2,4,31,31,0
2019-10-10,Latvia,Poland,UEFA Euro qualification,0,AWAY,,,,,,,,27.0,,255600000.0,0.0,0.0,0.0,0,18,-18,0.6,0.6666666666666666,7,2,5,10,2,6,2,31,31,0
2019-10-10,Kazakhstan,Cyprus,UEFA Euro qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,9,-4,0.2,0.26666666666666666,6,6,0,3,0,2,1,31,31,0
2019-10-10,Belgium,San Marino,UEFA Euro qualification,0,HOME,9.0,,91.0,1867.0,,367.0,27.1,,442200000.0,,,1.0,1.0,16,0,16,0.0,0.0,0,23,-23,7,7,0,0,31,31,0
2019-10-10,North Macedonia,Slovenia,UEFA Euro qualification,0,HOME,,,,,,,,27.7,,150600000.0,0.0,0.2,0.3333333333333333,5,7,-2,0.6,0.6666666666666666,11,4,7,5,3,1,1,31,31,0
2019-10-10,Algeria,Congo DR,Friendly,0,DRAW,36.0,51.0,15.0,1743.0,1655.0,88.0,26.4,28.1,229100000.0,134050000.0,1.7090637821708319,0.8,0.8666666666666667,8,2,6,0.2,0.26666666666666666,8,9,-1,5,2,0,3,31,22,0
2019-10-10,Brazil,Senegal,Friendly,1,DRAW,6.0,14.0,8.0,1984.0,1878.0,106.0,27.8,27.4,932000000.0,405900000.0,2.296132052229613,0.4,0.5333333333333333,7,4,3,0.8,0.8,6,1,5,0,0,0,0,30,83,0
2019-10-10,Gabon,Burkina Faso,Friendly,1,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,5,3,2,0.4,0.5333333333333333,4,3,1,10,3,1,6,180,34,0
2019-10-10,Kosovo,Gibraltar,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,10,10,0,0.0,0.0,0,16,-16,0,0,0,0,30,32,0
2019-10-10,Niger,Zambia,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,7,-3,0.4,0.4666666666666667,6,8,-2,2,0,1,1,30,113,0
2019-10-10,Serbia,Paraguay,Friendly,0,HOME,,64.0,,,1833.0,,26.9,28.3,294500000.0,123950000.0,2.3759580475998385,0.4,0.4666666666666667,10,12,-2,0.2,0.3333333333333333,5,6,-1,3,1,1,1,30,30,0
2019-10-10,Thailand,Congo,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,6,3,3,0.2,0.3333333333333333,6,7,-1,0,0,0,0,30,180,0
2019-10-10,Venezuela,Bolivia,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.4,3,3,0,0.0,0.0,2,14,-12,10,5,3,2,30,30,0
2019-10-10,Russia,Scotland,UEFA Euro qualification,0,HOME,,47.0,,,1767.0,,28.84,29.1,161640000.0,211450000.0,0.7644360368881532,1.0,1.0,17,1,16,0.4,0.4,5,10,-5,8,4,1,3,31,31,0
2019-10-11,Uruguay,Peru,Friendly,0,HOME,17.0,,,1892.0,,,26.6,27.44,419200000.0,38480000.0,10.893970893970893,0.4,0.6,6,4,2,0.4,0.4666666666666667,5,4,1,10,5,3,2,31,31,0
2019-10-11,Nicaragua,Dominica,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,1,15,-14,0.4,0.4,7,8,-1,2,2,0,0,33,33,0
2019-10-11,St. Vincent and the Grenadines,Suriname,CONCACAF Nations League,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,4,3,1,0.8,0.8,16,3,13,5,3,0,2,33,33,0
2019-10-11,Antigua and Barbuda,Guyana,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,9,16,-7,0.2,0.26666666666666666,4,13,-9,9,5,3,1,32,32,0
2019-10-11,Bermuda,Mexico,CONCACAF Nations League,0,AWAY,,15.0,-85.0,,1860.0,-360.0,,25.6,,142100000.0,0.0,0.4,0.4,7,8,-1,0.8,0.8,7,4,3,4,1,3,0,33,9,0
2019-10-11,United States,Cuba,CONCACAF Nations League,0,HOME,16.0,,84.0,1721.0,,221.0,26.0,,169700000.0,,,0.2,0.26666666666666666,3,8,-5,0.0,0.0,0,24,-24,10,10,0,0,31,31,0
2019-10-11,Morocco,Libya,Friendly,0,DRAW,8.0,,92.0,1822.0,,322.0,27.4,,435550000.0,,,0.6,0.7333333333333333,5,2,3,0.4,0.4,13,7,6,10,4,2,4,31,34,0
2019-10-11,Montenegro,Bulgaria,UEFA Euro qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,13,-9,0.0,0.06666666666666667,5,13,-8,5,1,1,3,31,31,0
2019-10-11,Andorra,Moldova,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.0,0,12,-12,0.2,0.2,1,13,-12,5,0,4,1,31,31,0
2019-10-11,Iceland,France,UEFA Euro qualification,0,AWAY,,1.0,,,2081.0,,28.58,26.7,75380000.0,1290000000.0,0.05843410852713178,0.6,0.6,8,9,-1,0.8,0.8,13,3,10,10,0,7,3,31,31,0
2019-10-11,Ukraine,Lithuania,UEFA Euro qualification,0,HOME,,,,,,,26.6,,266700000.0,,,0.8,0.8666666666666667,13,3,10,0.0,0.13333333333333333,3,13,-10,10,7,2,1,31,31,0
2019-10-11,Portugal,Luxembourg,UEFA Euro qualification,0,HOME,5.0,,95.0,1984.0,,484.0,27.1,,841000000.0,,,0.8,0.8666666666666667,14,5,9,0.0,0.13333333333333333,5,9,-4,10,9,0,1,31,31,0
2019-10-11,Czech Republic,England,UEFA Euro qualification,0,HOME,41.0,4.0,-37.0,1726.0,2020.0,-294.0,27.1,26.8,115900000.0,1300000000.0,0.08915384615384615,0.6,0.6,10,6,4,0.6,0.6666666666666666,15,7,8,3,0,2,1,31,31,0
2019-10-11,Turkey,Albania,UEFA Euro qualification,0,HOME,42.0,,58.0,1902.0,,402.0,27.0,,508200000.0,,,0.8,0.8,10,2,8,0.6,0.6,10,7,3,10,4,4,2,31,31,0
2019-10-12,Côte d'Ivoire,Congo DR,Friendly,0,HOME,33.0,51.0,18.0,1676.0,1655.0,21.0,26.6,28.1,370800000.0,134050000.0,2.7661320402834764,0.6,0.6666666666666666,9,5,4,0.2,0.3333333333333333,9,8,1,10,3,4,3,32,2,0
2019-10-12,Saint Martin,Cayman Islands,CONCACAF Nations League,1,HOME,,,0.0,,,0.0,,,,,,0.0,0.0,9,19,-10,0.4,0.4666666666666667,6,7,-1,2,0,1,1,34,34,0
2019-10-12,Barbados,United States,CONCACAF Nations League,0,HOME,,16.0,-84.0,,1721.0,-221.0,,26.0,,169700000.0,0.0,0.6,0.6,12,4,8,0.4,0.4666666666666667,10,7,3,7,2,5,0,34,1,0
2019-10-12,Jamaica,Aruba,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,13,4,9,0.0,0.06666666666666667,3,8,-5,1,1,0,0,33,33,0
2019-10-12,Montserrat,El Salvador,CONCACAF Nations League,0,AWAY,,,0.0,,,0.0,,,,,,0.8,0.8666666666666667,8,3,5,0.4,0.4666666666666667,4,5,-1,1,0,1,0,32,32,0
2019-10-12,Dominican Republic,St. Lucia,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,3,9,-6,0.2,0.3333333333333333,5,8,-3,2,1,0,1,32,32,0
2019-10-12,Tunisia,Cameroon,Friendly,0,DRAW,40.0,,,1636.0,,,28.8,26.3,68450000.0,155000000.0,0.44161290322580643,0.4,0.4,5,4,1,0.2,0.4,5,4,1,10,1,6,3,32,98,0
2019-10-12,Anguilla,Guatemala,CONCACAF Nations League,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,1,25,-24,0.6,0.6666666666666666,16,2,14,1,0,1,0,37,32,0
2019-10-12,Guinea,Comoros,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,9,-4,0.4,0.4666666666666667,5,5,0,0,0,0,0,97,32,0
2019-10-12,Italy,Greece,UEFA Euro qualification,0,HOME,,,,,,,27.9,28.51,323000000.0,80000000.0,4.0375,1.0,1.0,16,3,13,0.0,0.06666666666666667,4,10,-6,10,5,1,4,34,34,0
2019-10-12,Liechtenstein,Armenia,UEFA Euro qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,1,17,-16,0.6,0.6,11,9,2,3,0,2,1,34,34,0
2019-10-12,Bosnia and Herzegovina,Finland,UEFA Euro qualification,0,HOME,52.0,,48.0,1594.0,,94.0,26.9,,117800000.0,,,0.2,0.26666666666666666,10,10,0,0.8,0.8,8,2,6,2,1,1,0,34,34,0
2019-10-12,Norway,Spain,UEFA Euro qualification,0,DRAW,44.0,2.0,-42.0,1912.0,2165.0,-253.0,26.0,27.2,502900000.0,1150000000.0,0.43730434782608696,0.4,0.6,10,6,4,1.0,1.0,15,2,13,7,1,5,1,34,34,0
2019-10-12,Malta,Sweden,UEFA Euro qualification,0,AWAY,,39.0,-61.0,,1719.0,-219.0,,27.1,,495980000.0,0.0,0.0,0.0,0,12,-12,0.4,0.5333333333333333,11,7,4,10,0,10,0,34,34,0
2019-10-12,Faroe Islands,Romania,UEFA Euro qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.0,2,18,-16,0.6,0.6666666666666666,12,5,7,7,0,7,0,34,34,0
2019-10-12,Denmark,Switzerland,UEFA Euro qualification,0,HOME,,19.0,,,1889.0,,27.2,27.5,353000000.0,251000000.0,1.406374501992032,0.4,0.6,15,5,10,0.2,0.4,9,7,2,10,2,2,6,34,34,0
2019-10-12,Georgia,Republic of Ireland,UEFA Euro qualification,0,DRAW,,,,,,,,27.48,,,,0.2,0.3333333333333333,6,8,-2,0.6,0.7333333333333333,8,3,5,10,0,9,1,34,32,0
2019-10-12,Colombia,Chile,Friendly,1,DRAW,13.0,,,1975.0,,,29.3,28.0,285100000.0,139000000.0,2.0510791366906473,0.4,0.6,4,2,2,0.0,0.13333333333333333,2,7,-5,10,2,4,4,32,32,0
2019-10-13,Equatorial Guinea,Togo,Friendly,1,DRAW,,,,,,,,25.4,,29750000.0,0.0,0.4,0.5333333333333333,9,6,3,0.2,0.26666666666666666,6,9,-3,2,1,1,0,35,3,0
2019-10-13,Ethiopia,Uganda,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.2,1,6,-5,0.2,0.3333333333333333,4,5,-1,10,0,6,4,35,35,0
2019-10-13,Kenya,Mozambique,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,5,9,-4,0.4,0.5333333333333333,5,3,2,8,4,2,2,35,33,0
2019-10-13,Lesotho,Malawi,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.26666666666666666,4,5,-1,0.4,0.6,5,3,2,10,2,6,2,35,33,0
2019-10-13,Niger,Central African Republic,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,6,-2,0.0,0.2,2,7,-5,1,0,0,1,3,180,0
2019-10-13,Costa Rica,Curaçao,CONCACAF Nations League,0,DRAW,,81.0,,,1436.0,,27.2,,18750000.0,,,0.2,0.3333333333333333,6,7,-1,0.4,0.5333333333333333,4,3,1,10,6,2,2,3,33,0
2019-10-13,South Africa,Mali,Friendly,0,HOME,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.4,0.4,3,4,-1,0.4,0.5333333333333333,7,4,3,3,1,1,1,95,38,0
2019-10-13,Honduras,Martinique,CONCACAF Nations League,0,HOME,,,,,,,28.59,,21000000.0,,,0.8,0.8,12,2,10,0.2,0.3333333333333333,8,10,-2,1,1,0,0,3,34,0
2019-10-13,Ecuador,Argentina,Friendly,1,AWAY,24.0,3.0,-21.0,1933.0,2113.0,-180.0,25.2,27.9,349580000.0,575000000.0,0.6079652173913044,0.4,0.4666666666666667,6,7,-1,0.4,0.5333333333333333,8,5,3,10,3,3,4,33,4,0
2019-10-13,St. Kitts and Nevis,Belize,CONCACAF Nations League,0,AWAY,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,11,9,2,0.2,0.26666666666666666,3,10,-7,3,1,1,1,3,3,0
2019-10-13,Grenada,French Guiana,CONCACAF Nations League,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,6,5,1,0.4,0.5333333333333333,8,7,1,4,0,0,4,3,3,0
2019-10-13,Slovakia,Paraguay,Friendly,0,DRAW,,64.0,,,1833.0,,28.6,28.3,130050000.0,123950000.0,1.0492133924969747,0.6,0.6666666666666666,13,8,5,0.2,0.26666666666666666,4,6,-2,1,0,1,0,3,3,0
2019-10-13,Brazil,Nigeria,Friendly,1,DRAW,6.0,,,1984.0,,,27.8,25.96,932000000.0,134720000.0,6.918052256532066,0.4,0.5333333333333333,8,5,3,0.6,0.6666666666666666,9,7,2,1,1,0,0,3,33,0
2019-10-13,British Virgin Islands,Bonaire,CONCACAF Nations League,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,5,16,-11,0.4,0.4,8,13,-5,2,0,2,0,3,34,0
2019-10-13,Seychelles,South Sudan,African Cup of Nations qualification,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.0,2,19,-17,0.2,0.26666666666666666,5,11,-6,1,0,1,0,4,4,0
2019-10-13,Benin,Zambia,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,4,-1,0.4,0.4666666666666667,7,9,-2,2,1,0,1,34,3,0
2019-10-13,Belarus,Netherlands,UEFA Euro qualification,0,AWAY,,7.0,-93.0,,1961.0,-461.0,,26.6,,808000000.0,0.0,0.2,0.26666666666666666,2,5,-3,0.8,0.8,14,5,9,9,2,7,0,3,3,0
2019-10-13,Estonia,Germany,UEFA Euro qualification,0,AWAY,,10.0,-90.0,,1923.0,-423.0,,26.6,,828000000.0,0.0,0.0,0.06666666666666667,2,16,-14,0.6,0.6666666666666666,16,6,10,4,0,4,0,3,4,0
2019-10-13,Wales,Croatia,UEFA Euro qualification,0,DRAW,,11.0,,,1930.0,,26.4,28.5,160150000.0,258500000.0,0.6195357833655706,0.4,0.4666666666666667,5,5,0,0.6,0.6666666666666666,11,4,7,5,0,4,1,3,3,0
2019-10-13,Poland,North Macedonia,UEFA Euro qualification,0,HOME,,,,,,,27.0,,255600000.0,,,0.6,0.6666666666666666,8,2,6,0.4,0.4666666666666667,6,7,-1,4,3,0,1,3,3,0
2019-10-13,Slovenia,Austria,UEFA Euro qualification,0,AWAY,,23.0,,,1827.0,,27.7,28.0,150600000.0,231900000.0,0.6494178525226391,0.6,0.6,11,5,6,0.8,0.8666666666666667,14,2,12,3,1,2,0,3,3,0
2019-10-13,Hungary,Azerbaijan,UEFA Euro qualification,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,6,8,-2,0.2,0.26666666666666666,7,13,-6,6,6,0,0,3,4,0
2019-10-13,Cyprus,Russia,UEFA Euro qualification,0,AWAY,,,,,,,,28.84,,161640000.0,0.0,0.4,0.4666666666666667,8,5,3,1.0,1.0,17,1,16,8,0,7,1,3,3,0
